,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
58,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364,0.00011855364
59,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824,0.000120937824
60,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161,0.00012338161
61,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501,0.00012588501
62,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182,0.0001284182
63,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101,0.00013101101
64,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342,0.00013366342
65,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543,0.00013637543
66,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724,0.00013911724
67,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846,0.00014194846
68,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948,0.00014480948
69,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011,0.00014773011
70,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034,0.00015071034
71,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018,0.00015375018
72,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962,0.00015684962
73,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847,0.00016003847
74,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712,0.00016325712
75,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518,0.00016656518
76,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284,0.00016993284
